naics_code,factor_value,factor_unit,with_margins,without_margins,source_year,useeio_code
311221,2.049999728723453,kg CO2e/USD,2.049999728723453,2.049999728723453,2017,311221
311225,1.032181844065697,kg CO2e/USD,1.032181844065697,1.032181844065697,2017,311225
311230,0.801929321410241,kg CO2e/USD,0.801929321410241,0.801929321410241,2017,311230
311311,0.7466722557876107,kg CO2e/USD,0.7466722557876107,0.7466722557876107,2017,311300
311312,0.7466722557876107,kg CO2e/USD,0.7466722557876107,0.7466722557876107,2017,311300
311313,0.7466722557876107,kg CO2e/USD,0.7466722557876107,0.7466722557876107,2017,311300
311320,0.7466722557876107,kg CO2e/USD,0.7466722557876107,0.7466722557876107,2017,311300
311330,0.7466722557876107,kg CO2e/USD,0.7466722557876107,0.7466722557876107,2017,311300
311340,0.7466722557876107,kg CO2e/USD,0.7466722557876107,0.7466722557876107,2017,311300
311411,1.142940040019307,kg CO2e/USD,1.142940040019307,1.142940040019307,2017,311410
311412,1.142940040019307,kg CO2e/USD,1.142940040019307,1.142940040019307,2017,311410
311421,0.8713179320124177,kg CO2e/USD,0.8713179320124177,0.8713179320124177,2017,311420
311422,0.8713179320124177,kg CO2e/USD,0.8713179320124177,0.8713179320124177,2017,311420
311423,0.8713179320124177,kg CO2e/USD,0.8713179320124177,0.8713179320124177,2017,311420
311511,1.641074700917934,kg CO2e/USD,1.641074700917934,1.641074700917934,2017,31151A
311512,1.641074700917934,kg CO2e/USD,1.641074700917934,1.641074700917934,2017,31151A
311513,1.826065304465223,kg CO2e/USD,1.826065304465223,1.826065304465223,2017,311513
311514,1.484814245219866,kg CO2e/USD,1.484814245219866,1.484814245219866,2017,311514
311520,0.9372188367493276,kg CO2e/USD,0.9372188367493276,0.9372188367493276,2017,311520
311611,2.519277240818995,kg CO2e/USD,2.519277240818995,2.519277240818995,2017,31161A
311612,2.519277240818995,kg CO2e/USD,2.519277240818995,2.519277240818995,2017,31161A
311613,2.519277240818995,kg CO2e/USD,2.519277240818995,2.519277240818995,2017,31161A
311615,1.020193539744715,kg CO2e/USD,1.020193539744715,1.020193539744715,2017,311615
311711,0.5687357085904501,kg CO2e/USD,0.5687357085904501,0.5687357085904501,2017,311700
311712,0.5687357085904501,kg CO2e/USD,0.5687357085904501,0.5687357085904501,2017,311700
311811,0.6422934436100306,kg CO2e/USD,0.6422934436100306,0.6422934436100306,2017,311810
311812,0.6422934436100306,kg CO2e/USD,0.6422934436100306,0.6422934436100306,2017,311810
311813,0.6422934436100306,kg CO2e/USD,0.6422934436100306,0.6422934436100306,2017,311810
311821,0.8759519121997382,kg CO2e/USD,0.8759519121997382,0.8759519121997382,2017,3118A0
311822,0.8759519121997382,kg CO2e/USD,0.8759519121997382,0.8759519121997382,2017,3118A0
311823,0.8759519121997382,kg CO2e/USD,0.8759519121997382,0.8759519121997382,2017,3118A0
311830,0.8759519121997382,kg CO2e/USD,0.8759519121997382,0.8759519121997382,2017,3118A0
311911,0.7311144221971239,kg CO2e/USD,0.7311144221971239,0.7311144221971239,2017,311910
311919,0.7311144221971239,kg CO2e/USD,0.7311144221971239,0.7311144221971239,2017,311910
311920,0.6048877159595863,kg CO2e/USD,0.6048877159595863,0.6048877159595863,2017,311920
311930,0.6683173466865983,kg CO2e/USD,0.6683173466865983,0.6683173466865983,2017,311930
311941,0.7717074289157956,kg CO2e/USD,0.7717074289157956,0.7717074289157956,2017,311940
311942,0.7717074289157956,kg CO2e/USD,0.7717074289157956,0.7717074289157956,2017,311940
311991,0.8849740388890558,kg CO2e/USD,0.8849740388890558,0.8849740388890558,2017,311990
311999,0.8849740388890558,kg CO2e/USD,0.8849740388890558,0.8849740388890558,2017,311990
312111,0.6894737582528139,kg CO2e/USD,0.6894737582528139,0.6894737582528139,2017,312110
312112,0.6894737582528139,kg CO2e/USD,0.6894737582528139,0.6894737582528139,2017,312110
312113,0.6894737582528139,kg CO2e/USD,0.6894737582528139,0.6894737582528139,2017,312110
312120,0.6849250935286361,kg CO2e/USD,0.6849250935286361,0.6849250935286361,2017,312120
312130,0.3364594297838145,kg CO2e/USD,0.3364594297838145,0.3364594297838145,2017,312130
312140,0.6776728684889385,kg CO2e/USD,0.6776728684889385,0.6776728684889385,2017,312140
312210,0.2184933715046664,kg CO2e/USD,0.2184933715046664,0.2184933715046664,2017,312200
312221,0.2184933715046664,kg CO2e/USD,0.2184933715046664,0.2184933715046664,2017,312200
312229,0.2184933715046664,kg CO2e/USD,0.2184933715046664,0.2184933715046664,2017,312200
313111,1.055734350946048,kg CO2e/USD,1.055734350946048,1.055734350946048,2017,313100
